Date,tmax,tmin,prcp,tavg
25-04-2011,87,77,0.01,82
26-04-2011,93,76,0,84.5
27-04-2011,90,79,0,84.5
28-04-2011,91,79,0,85
29-04-2011,95,76,0.09,85.5
30-04-2011,86,73,0,79.5
01-05-2011,88,77,0.01,82.5
02-05-2011,88,77,0.02,82.5
03-05-2011,87,76,0,81.5
04-05-2011,88,70,0,79
05-05-2011,80,73,0.41,76.5
06-05-2011,84,72,0.01,78
07-05-2011,86,69,0,77.5
08-05-2011,90,72,0,81
09-05-2011,95,67,0,81
10-05-2011,90,73,0,81.5
11-05-2011,95,75,0,85
12-05-2011,88,74,0,81
13-05-2011,87,72,0,79.5
14-05-2011,90,69,0.17,79.5
15-05-2011,91,72,0.02,81.5
16-05-2011,89,67,0,78
17-05-2011,89,69,0.1,79
18-05-2011,88,65,0,76.5
19-05-2011,93,70,0,81.5
20-05-2011,92,78,0,85
21-05-2011,92,75,0,83.5
22-05-2011,90,78,0,84
23-05-2011,87,79,0,83
24-05-2011,87,77,0,82
25-05-2011,88,76,0,82
26-05-2011,89,79,0,84
27-05-2011,89,77,0.21,83
28-05-2011,91,73,0,82
29-05-2011,89,76,0,82.5
30-05-2011,88,78,0.18,83
31-05-2011,88,78,0.06,83
01-06-2011,87,78,0,82.5
02-06-2011,88,78,0,83
03-06-2011,89,79,0,84
04-06-2011,89,79,0,84
05-06-2011,89,79,0,84
06-06-2011,89,79,0,84
07-06-2011,89,79,0,84
08-06-2011,89,77,0.69,83
09-06-2011,87,80,0.01,83.5
10-06-2011,88,80,0.02,84
11-06-2011,91,75,0,83
12-06-2011,92,74,0,83
13-06-2011,96,74,0.15,85
14-06-2011,98,75,0,86.5
15-06-2011,96,76,0,86
16-06-2011,91,73,0,82
17-06-2011,95,77,0,86
18-06-2011,95,77,0,86
19-06-2011,93,77,0.05,85
20-06-2011,94,74,0,84
21-06-2011,95,74,0,84.5
22-06-2011,95,78,0,86.5
23-06-2011,95,81,0,88
24-06-2011,95,74,0.18,84.5
25-06-2011,93,76,0.14,84.5
26-06-2011,90,75,0.52,82.5
27-06-2011,92,78,0,85
28-06-2011,90,76,0.14,83
29-06-2011,87,76,0.51,81.5
30-06-2011,92,75,0.78,83.5
01-07-2011,90,75,0.62,82.5
02-07-2011,85,72,2.17,78.5
03-07-2011,89,74,0.42,81.5
04-07-2011,91,80,0,85.5
05-07-2011,92,82,0,87
06-07-2011,90,80,0.02,85
07-07-2011,82,77,1.61,79.5
08-07-2011,91,75,0.23,83
09-07-2011,90,76,0.37,83
10-07-2011,92,78,0,85
11-07-2011,93,78,0,85.5
12-07-2011,94,76,0.08,85
13-07-2011,94,76,0,85
14-07-2011,95,76,0.05,85.5
15-07-2011,93,78,0,85.5
16-07-2011,95,77,0.01,86
17-07-2011,95,78,0,86.5
18-07-2011,90,78,0.15,84
19-07-2011,91,76,0,83.5
20-07-2011,95,77,0,86
21-07-2011,96,79,0.02,87.5
22-07-2011,96,80,0,88
23-07-2011,96,81,0,88.5
24-07-2011,95,83,0.02,89
25-07-2011,95,82,0,88.5
26-07-2011,94,81,0.98,87.5
27-07-2011,93,82,0,87.5
28-07-2011,95,85,0,90
29-07-2011,95,85,0,90
30-07-2011,94,83,0,88.5
31-07-2011,95,83,0,89
01-08-2011,96,80,0,88
02-08-2011,97,78,0,87.5
03-08-2011,94,78,0.08,86
04-08-2011,96,79,0,87.5
05-08-2011,94,78,0,86
06-08-2011,95,80,0,87.5
07-08-2011,96,74,2.66,85
08-08-2011,90,74,0.07,82
09-08-2011,93,75,0.73,84
10-08-2011,93,76,0.36,84.5
11-08-2011,94,76,0.01,85
12-08-2011,92,76,0.02,84
13-08-2011,94,73,1.47,83.5
14-08-2011,93,74,0.24,83.5
15-08-2011,92,75,1.86,83.5
16-08-2011,92,76,0,84
17-08-2011,93,74,0.13,83.5
18-08-2011,91,78,0,84.5
19-08-2011,91,76,0.01,83.5
20-08-2011,90,75,0.11,82.5
21-08-2011,91,81,0.06,86
22-08-2011,91,78,0.31,84.5
23-08-2011,89,78,0.33,83.5
24-08-2011,92,78,0.07,85
25-08-2011,86,74,1.12,80
26-08-2011,94,76,0,85
27-08-2011,96,78,0.26,87
28-08-2011,95,79,0,87
29-08-2011,89,80,0,84.5
30-08-2011,85,76,1.26,80.5
31-08-2011,87,75,0.82,81
01-09-2011,89,74,1.36,81.5
02-09-2011,86,74,0,80
03-09-2011,88,75,0,81.5
04-09-2011,89,76,0,82.5
05-09-2011,92,78,0.01,85
06-09-2011,93,75,0.1,84
07-09-2011,91,73,0.94,82
08-09-2011,93,76,0.32,84.5
09-09-2011,90,73,1.27,81.5
10-09-2011,91,77,0.01,84
11-09-2011,90,75,0,82.5
12-09-2011,91,76,0.21,83.5
13-09-2011,90,76,0,83
14-09-2011,89,73,0,81
15-09-2011,89,72,0,80.5
16-09-2011,89,73,0,81
17-09-2011,90,74,0.78,82
18-09-2011,88,75,0.76,81.5
19-09-2011,90,79,0,84.5
20-09-2011,90,80,0.02,85
21-09-2011,90,81,0,85.5
22-09-2011,90,78,0.15,84
23-09-2011,90,77,0.09,83.5
24-09-2011,91,76,0.95,83.5
25-09-2011,89,76,0.34,82.5
26-09-2011,85,76,0.03,80.5
27-09-2011,88,74,0.05,81
28-09-2011,88,75,0,81.5
29-09-2011,90,75,0,82.5
30-09-2011,92,73,0.83,82.5
01-10-2011,89,72,0,80.5
02-10-2011,85,70,0,77.5
03-10-2011,86,77,0,81.5
04-10-2011,85,76,0,80.5
05-10-2011,86,77,0.02,81.5
06-10-2011,87,77,0,82
07-10-2011,87,76,0,81.5
08-10-2011,83,78,0.01,80.5
09-10-2011,83,73,0.01,78
10-10-2011,91,71,0,81
11-10-2011,91,72,0,81.5
12-10-2011,90,73,0.11,81.5
13-10-2011,90,72,0,81
14-10-2011,86,74,0,80
15-10-2011,84,74,0,79
16-10-2011,83,76,0,79.5
17-10-2011,81,74,0.77,77.5
18-10-2011,81,74,2.56,77.5
19-10-2011,82,67,0.06,74.5
20-10-2011,76,59,0,67.5
21-10-2011,75,58,0,66.5
22-10-2011,81,60,0,70.5
23-10-2011,83,64,0,73.5
24-10-2011,82,67,0,74.5
25-10-2011,82,66,0,74
26-10-2011,83,67,0,75
27-10-2011,84,67,0,75.5
28-10-2011,85,72,2.61,78.5
29-10-2011,85,72,0.67,78.5
30-10-2011,77,72,1.18,74.5
31-10-2011,82,70,1.89,76
01-11-2011,82,69,0.02,75.5
02-11-2011,81,74,0,77.5
03-11-2011,82,66,0,74
04-11-2011,82,61,0,71.5
05-11-2011,79,56,0.15,67.5
06-11-2011,81,71,0.02,76
07-11-2011,81,69,0.05,75
08-11-2011,80,66,0.01,73
09-11-2011,83,64,0,73.5
10-11-2011,82,63,0,72.5
11-11-2011,73,58,0,65.5
12-11-2011,77,56,0,66.5
13-11-2011,79,71,0,75
14-11-2011,82,74,0.02,78
15-11-2011,84,76,0,80
16-11-2011,84,76,0,80
17-11-2011,87,71,0.08,79
18-11-2011,77,72,0.43,74.5
19-11-2011,81,73,0,77
20-11-2011,82,73,0.17,77.5
21-11-2011,81,75,0.24,78
22-11-2011,81,72,0,76.5
23-11-2011,84,66,0,75
24-11-2011,80,66,0,73
25-11-2011,78,72,0,75
26-11-2011,81,72,0,76.5
27-11-2011,80,70,0.11,75
28-11-2011,81,68,0.03,74.5
29-11-2011,76,57,0,66.5
30-11-2011,74,53,0,63.5
01-12-2011,75,51,0,63
02-12-2011,77,68,0.02,72.5
03-12-2011,77,71,0,74
04-12-2011,79,73,0,76
05-12-2011,79,73,0,76
06-12-2011,79,68,0,73.5
07-12-2011,82,63,0,72.5
08-12-2011,74,58,0,66
09-12-2011,76,73,0.08,74.5
10-12-2011,80,73,0.01,76.5
11-12-2011,80,74,0,77
12-12-2011,80,69,0.25,74.5
13-12-2011,80,73,0.01,76.5
14-12-2011,77,70,0,73.5
15-12-2011,78,71,0,74.5
16-12-2011,79,69,0.03,74
17-12-2011,73,64,0.04,68.5
18-12-2011,76,60,0,68
19-12-2011,74,68,0,71
20-12-2011,78,70,0,74
21-12-2011,79,71,0,75
22-12-2011,80,70,0,75
23-12-2011,81,66,0,73.5
24-12-2011,80,69,0.26,74.5
25-12-2011,81,69,0,75
26-12-2011,81,63,0,72
27-12-2011,82,67,0.2,74.5
28-12-2011,67,53,0,60
29-12-2011,72,51,0,61.5
30-12-2011,77,53,0,65
31-12-2011,80,57,0,68.5
01-01-2012,79,56,0,67.5
02-01-2012,78,52,0,65
03-01-2012,53,39,0,46
04-01-2012,65,39,0,52
05-01-2012,68,42,0,55
06-01-2012,71,44,0,57.5
07-01-2012,74,50,0,62
08-01-2012,76,52,0,64
09-01-2012,78,60,0,69
10-01-2012,78,55,0,66.5
11-01-2012,76,57,0,66.5
12-01-2012,78,63,0,70.5
13-01-2012,73,61,0,67
14-01-2012,62,49,0,55.5
15-01-2012,68,40,0,54
16-01-2012,72,54,0,63
17-01-2012,78,61,0,69.5
18-01-2012,80,56,0,68
19-01-2012,74,62,0,68
20-01-2012,76,51,0,63.5
21-01-2012,78,54,0,66
22-01-2012,79,55,0,67
23-01-2012,79,68,0.05,73.5
24-01-2012,80,66,0.29,73
25-01-2012,79,70,0.01,74.5
26-01-2012,80,69,0.03,74.5
27-01-2012,85,68,0,76.5
28-01-2012,80,65,0,72.5
29-01-2012,76,63,0,69.5
30-01-2012,76,60,0,68
31-01-2012,76,68,0,72
01-02-2012,78,70,0.03,74
02-02-2012,71,67,0.23,69
03-02-2012,79,68,0.03,73.5
04-02-2012,78,71,0.05,74.5
05-02-2012,80,68,0.07,74
06-02-2012,77,68,0.76,72.5
07-02-2012,81,69,0.05,75
08-02-2012,78,67,0,72.5
09-02-2012,77,67,0,72
10-02-2012,79,70,1.6,74.5
11-02-2012,72,54,0.13,63
12-02-2012,60,45,0,52.5
13-02-2012,69,45,0,57
14-02-2012,76,55,0,65.5
15-02-2012,79,58,0,68.5
16-02-2012,80,67,0,73.5
17-02-2012,81,65,0,73
18-02-2012,80,65,0,72.5
19-02-2012,87,68,0,77.5
20-02-2012,74,59,0,66.5
21-02-2012,76,65,0,70.5
22-02-2012,80,59,0,69.5
23-02-2012,86,63,0,74.5
24-02-2012,88,66,0,77
25-02-2012,77,66,0,71.5
26-02-2012,74,70,0,72
27-02-2012,82,72,0,77
28-02-2012,81,71,0,76
29-02-2012,82,71,0.87,76.5
01-03-2012,82,66,0,74
02-03-2012,83,66,0,74.5
03-03-2012,85,72,0,78.5
04-03-2012,81,54,0.09,67.5
05-03-2012,73,51,0,62
06-03-2012,77,53,0,65
07-03-2012,77,69,0,73
08-03-2012,79,70,0.39,74.5
09-03-2012,81,71,0,76
10-03-2012,82,67,0.02,74.5
11-03-2012,81,70,0.56,75.5
12-03-2012,77,70,0.02,73.5
13-03-2012,78,68,0,73
14-03-2012,79,70,0,74.5
15-03-2012,80,71,0.01,75.5
16-03-2012,79,71,0,75
17-03-2012,79,63,0,71
18-03-2012,81,69,0.01,75
19-03-2012,79,71,0,75
20-03-2012,80,69,0.17,74.5
21-03-2012,82,69,0.48,75.5
22-03-2012,81,70,0,75.5
23-03-2012,81,70,0,75.5
24-03-2012,83,65,0,74
25-03-2012,85,66,0,75.5
26-03-2012,82,61,0,71.5
27-03-2012,81,69,0.02,75
28-03-2012,81,71,0.05,76
29-03-2012,80,64,0,72
30-03-2012,81,62,0,71.5
31-03-2012,85,64,0.47,74.5
01-04-2012,86,66,0,76
02-04-2012,86,68,0.15,77
03-04-2012,86,68,0,77
04-04-2012,87,69,0,78
05-04-2012,88,69,0.01,78.5
06-04-2012,88,71,0.35,79.5
07-04-2012,79,68,0,73.5
08-04-2012,77,69,0,73
09-04-2012,79,61,0,70
10-04-2012,82,63,0,72.5
11-04-2012,86,63,0,74.5
12-04-2012,86,64,0,75
13-04-2012,81,69,0.33,75
14-04-2012,79,69,1.06,74
15-04-2012,81,71,0,76
16-04-2012,82,73,0,77.5
17-04-2012,82,71,0,76.5
18-04-2012,82,71,0,76.5
19-04-2012,83,73,0,78
20-04-2012,84,65,1.56,74.5
21-04-2012,76,70,0.25,73
22-04-2012,81,65,0.37,73
23-04-2012,79,59,0,69
24-04-2012,75,53,0,64
25-04-2012,78,53,0,65.5
26-04-2012,80,59,0,69.5
27-04-2012,81,63,0,72
28-04-2012,80,73,0.76,76.5
29-04-2012,76,72,0.48,74
30-04-2012,77,71,0.03,74
01-05-2012,82,72,0.35,77
02-05-2012,83,75,0,79
03-05-2012,84,73,0.01,78.5
04-05-2012,82,73,0,77.5
05-05-2012,84,70,0,77
06-05-2012,88,68,0,78
07-05-2012,86,70,0.16,78
08-05-2012,85,70,0.11,77.5
09-05-2012,86,70,0.6,78
10-05-2012,87,71,0.11,79
11-05-2012,85,71,0.01,78
12-05-2012,83,76,0.01,79.5
13-05-2012,84,75,0,79.5
14-05-2012,86,73,0.01,79.5
15-05-2012,88,71,0.34,79.5
16-05-2012,82,72,0,77
17-05-2012,84,67,2.21,75.5
18-05-2012,86,71,0,78.5
19-05-2012,85,71,1.06,78
20-05-2012,85,69,0,77
21-05-2012,85,69,0.46,77
22-05-2012,82,73,0.04,77.5
23-05-2012,83,73,0.11,78
24-05-2012,80,72,0.66,76
25-05-2012,86,69,0,77.5
26-05-2012,86,74,0,80
27-05-2012,89,69,1.71,79
28-05-2012,87,73,0.17,80
29-05-2012,88,71,1.09,79.5
30-05-2012,90,72,0,81
31-05-2012,85,75,0.07,80
01-06-2012,83,73,0.29,78
02-06-2012,89,76,0,82.5
03-06-2012,90,73,0,81.5
04-06-2012,91,74,0,82.5
05-06-2012,88,76,0,82
06-06-2012,86,71,0.89,78.5
07-06-2012,90,80,0,85
08-06-2012,87,75,2.23,81
09-06-2012,87,74,0.2,80.5
10-06-2012,87,76,0,81.5
11-06-2012,86,79,0,82.5
12-06-2012,85,77,0,81
13-06-2012,88,71,0,79.5
14-06-2012,90,73,0.03,81.5
15-06-2012,88,73,0.34,80.5
16-06-2012,86,72,0.17,79
17-06-2012,85,78,0,81.5
18-06-2012,86,78,0,82
19-06-2012,86,78,0.01,82
20-06-2012,82,75,1.21,78.5
21-06-2012,87,75,0.16,81
22-06-2012,86,75,0.53,80.5
23-06-2012,84,73,0.57,78.5
24-06-2012,82,75,5.33,78.5
25-06-2012,90,81,0,85.5
26-06-2012,92,78,0.02,85
27-06-2012,90,77,0.35,83.5
28-06-2012,88,74,0,81
29-06-2012,89,75,0,82
30-06-2012,90,76,0,83
01-07-2012,89,77,0,83
02-07-2012,91,77,0,84
03-07-2012,90,76,0,83
04-07-2012,90,77,0,83.5
05-07-2012,89,77,0,83
06-07-2012,89,76,0.05,82.5
07-07-2012,89,79,0,84
08-07-2012,91,78,0,84.5
09-07-2012,88,76,0,82
10-07-2012,89,73,0.42,81
11-07-2012,83,73,0.39,78
12-07-2012,87,76,0,81.5
13-07-2012,88,78,0.05,83
14-07-2012,89,74,0.13,81.5
15-07-2012,89,74,0.98,81.5
16-07-2012,85,72,0.88,78.5
17-07-2012,89,75,1.1,82
18-07-2012,90,73,0,81.5
19-07-2012,89,77,0,83
20-07-2012,89,80,0,84.5
21-07-2012,90,81,0,85.5
22-07-2012,88,74,0.9,81
23-07-2012,86,74,0.42,80
24-07-2012,91,72,0.02,81.5
25-07-2012,92,76,0,84
26-07-2012,90,77,0,83.5
27-07-2012,90,78,0,84
28-07-2012,90,76,0,83
29-07-2012,91,75,0,83
30-07-2012,91,76,0,83.5
31-07-2012,91,77,0.01,84
01-08-2012,92,77,0,84.5
02-08-2012,92,79,0.02,85.5
03-08-2012,86,75,1.33,80.5
04-08-2012,90,75,0.02,82.5
05-08-2012,89,79,0.03,84
06-08-2012,87,73,1.93,80
07-08-2012,90,75,0.01,82.5
08-08-2012,91,80,0,85.5
09-08-2012,91,81,0,86
10-08-2012,89,77,0.08,83
11-08-2012,89,74,4.63,81.5
12-08-2012,90,75,0.4,82.5
13-08-2012,89,75,0,82
14-08-2012,87,78,0.46,82.5
15-08-2012,89,78,0.12,83.5
16-08-2012,91,78,0,84.5
17-08-2012,93,73,0.84,83
18-08-2012,93,76,0,84.5
19-08-2012,92,79,0,85.5
20-08-2012,91,79,0,85
21-08-2012,92,74,0.46,83
22-08-2012,91,74,0.32,82.5
23-08-2012,90,75,0,82.5
24-08-2012,91,73,1.99,82
25-08-2012,85,74,0.61,79.5
26-08-2012,84,75,5.52,79.5
27-08-2012,85,75,3.51,80
28-08-2012,89,78,0.38,83.5
29-08-2012,89,78,0,83.5
30-08-2012,90,78,0,84
31-08-2012,89,79,0,84
01-09-2012,90,78,0.13,84
02-09-2012,88,75,0,81.5
03-09-2012,88,75,0,81.5
04-09-2012,87,73,0.03,80
05-09-2012,89,73,0.25,81
06-09-2012,88,74,0.13,81
07-09-2012,89,74,0,81.5
08-09-2012,92,77,0,84.5
09-09-2012,92,77,0,84.5
10-09-2012,90,76,0.15,83
11-09-2012,89,77,0.1,83
12-09-2012,88,77,0.29,82.5
13-09-2012,86,76,0.79,81
14-09-2012,88,75,0,81.5
15-09-2012,86,76,1.2,81
16-09-2012,85,78,0.05,81.5
17-09-2012,86,77,0,81.5
18-09-2012,92,77,0.48,84.5
19-09-2012,89,76,0,82.5
20-09-2012,88,76,0,82
21-09-2012,88,74,0.87,81
22-09-2012,81,74,1.44,77.5
23-09-2012,86,74,0,80
24-09-2012,87,75,0,81
25-09-2012,87,75,0,81
26-09-2012,86,77,0,81.5
27-09-2012,90,77,0,83.5
28-09-2012,88,76,0,82
29-09-2012,88,75,0,81.5
30-09-2012,89,76,0,82.5
01-10-2012,88,76,0.7,82
02-10-2012,88,75,0.92,81.5
03-10-2012,90,77,0,83.5
04-10-2012,89,80,0.16,84.5
05-10-2012,89,82,0,85.5
06-10-2012,89,74,0.56,81.5
07-10-2012,85,74,0,79.5
08-10-2012,88,79,0,83.5
09-10-2012,89,76,0,82.5
10-10-2012,87,76,0.22,81.5
11-10-2012,86,71,0,78.5
12-10-2012,86,78,0,82
13-10-2012,86,78,0,82
14-10-2012,86,80,0,83
15-10-2012,88,74,0,81
16-10-2012,88,72,0,80
17-10-2012,86,70,4,78
18-10-2012,87,73,0.82,80
19-10-2012,87,74,0.13,80.5
20-10-2012,86,72,0,79
21-10-2012,84,69,0,76.5
22-10-2012,85,76,0,80.5
23-10-2012,85,73,0.04,79
24-10-2012,86,76,0.04,81
25-10-2012,82,74,0.24,78
26-10-2012,81,71,1.62,76
27-10-2012,80,69,0,74.5
28-10-2012,80,64,0,72
29-10-2012,71,56,0,63.5
30-10-2012,72,51,0,61.5
31-10-2012,74,53,0,63.5
01-11-2012,81,56,0,68.5
02-11-2012,80,61,0,70.5
03-11-2012,81,57,0,69
04-11-2012,81,61,0,71
05-11-2012,80,64,0,72
06-11-2012,83,65,0,74
07-11-2012,72,57,0,64.5
08-11-2012,70,52,0,61
09-11-2012,76,56,0,66
10-11-2012,77,71,0,74
11-11-2012,82,73,0,77.5
12-11-2012,82,75,0,78.5
13-11-2012,82,74,0,78
14-11-2012,82,66,0.11,74
15-11-2012,82,64,0,73
16-11-2012,77,64,0.26,70.5
17-11-2012,80,65,0.19,72.5
18-11-2012,80,67,0.02,73.5
19-11-2012,72,58,0,65
20-11-2012,77,59,0,68
21-11-2012,77,59,0,68
22-11-2012,75,57,0,66
23-11-2012,78,56,0,67
24-11-2012,75,49,0,62
25-11-2012,78,52,0,65
26-11-2012,80,60,0,70
27-11-2012,80,70,0,75
28-11-2012,80,63,0,71.5
29-11-2012,80,61,0.17,70.5
30-11-2012,77,72,0,74.5
01-12-2012,79,72,0.02,75.5
02-12-2012,80,73,0,76.5
03-12-2012,79,72,0,75.5
04-12-2012,79,71,0,75
05-12-2012,80,71,0,75.5
06-12-2012,80,69,0.05,74.5
07-12-2012,81,65,0,73
08-12-2012,83,65,0.03,74
09-12-2012,83,68,0,75.5
10-12-2012,85,68,0,76.5
11-12-2012,86,71,0.53,78.5
12-12-2012,82,71,0,76.5
13-12-2012,77,65,0.45,71
14-12-2012,80,63,0.04,71.5
15-12-2012,80,70,0,75
16-12-2012,78,70,0,74
17-12-2012,83,65,0,74
18-12-2012,84,66,0,75
19-12-2012,81,57,0,69
20-12-2012,81,65,0,73
21-12-2012,72,49,0,60.5
22-12-2012,66,43,0,54.5
23-12-2012,72,46,0,59
24-12-2012,77,54,0,65.5
25-12-2012,79,57,0,68
26-12-2012,85,62,0.02,73.5
27-12-2012,72,50,0,61
28-12-2012,76,52,0,64
29-12-2012,82,60,0,71
30-12-2012,68,49,0,58.5
31-12-2012,75,66,0,70.5
01-01-2013,80,62,0,71
02-01-2013,81,59,0,70
03-01-2013,81,65,0,73
04-01-2013,82,64,0,73
05-01-2013,77,67,0,72
06-01-2013,83,63,0,73
07-01-2013,79,66,0.01,72.5
08-01-2013,82,71,0.33,76.5
09-01-2013,83,74,0.08,78.5
10-01-2013,81,74,0,77.5
11-01-2013,79,74,0.01,76.5
12-01-2013,81,73,0,77
13-01-2013,81,72,0,76.5
14-01-2013,80,65,0,72.5
15-01-2013,80,70,0,75
16-01-2013,82,62,0,72
17-01-2013,81,61,0.1,71
18-01-2013,73,51,0,62
19-01-2013,74,66,0.17,70
20-01-2013,79,63,0,71
21-01-2013,80,64,0.06,72
22-01-2013,76,62,0,69
23-01-2013,76,59,0,67.5
24-01-2013,75,57,0,66
25-01-2013,76,55,0,65.5
26-01-2013,78,56,0,67
27-01-2013,79,59,0,69
28-01-2013,80,71,0,75.5
29-01-2013,79,72,0.02,75.5
30-01-2013,79,71,0,75
31-01-2013,72,53,0.01,62.5
01-02-2013,73,50,0,61.5
02-02-2013,74,51,0,62.5
03-02-2013,74,52,0,63
04-02-2013,75,46,0,60.5
05-02-2013,78,51,0,64.5
06-02-2013,78,59,0,68.5
07-02-2013,80,68,0,74
08-02-2013,83,65,0,74
09-02-2013,80,61,0,70.5
10-02-2013,76,68,0.06,72
11-02-2013,78,68,0,73
12-02-2013,84,61,0,72.5
13-02-2013,88,69,0,78.5
14-02-2013,76,63,1.59,69.5
15-02-2013,73,64,0.18,68.5
16-02-2013,72,53,0,62.5
17-02-2013,58,44,0,51
18-02-2013,69,46,0,57.5
19-02-2013,78,59,0.09,68.5
20-02-2013,78,61,0.01,69.5
21-02-2013,81,61,0,71
22-02-2013,81,71,0,76
23-02-2013,84,71,0.03,77.5
24-02-2013,88,70,0,79
25-02-2013,84,67,0,75.5
26-02-2013,88,75,0,81.5
27-02-2013,76,63,0.44,69.5
28-02-2013,70,58,0,64
01-03-2013,65,57,0,61
02-03-2013,68,50,0,59
03-03-2013,62,47,0,54.5
04-03-2013,65,38,0,51.5
05-03-2013,75,48,0,61.5
06-03-2013,76,52,0,64
07-03-2013,70,46,0,58
08-03-2013,75,49,0,62
09-03-2013,74,52,0,63
10-03-2013,76,66,0,71
11-03-2013,78,67,0,72.5
12-03-2013,80,69,0,74.5
13-03-2013,74,56,0,65
14-03-2013,70,52,0,61
15-03-2013,71,49,0,60
16-03-2013,75,52,0,63.5
17-03-2013,77,57,0,67
18-03-2013,81,65,0.57,73
19-03-2013,78,67,0,72.5
20-03-2013,82,62,0,72
21-03-2013,75,56,0,65.5
22-03-2013,77,54,0.02,65.5
23-03-2013,86,72,0,79
24-03-2013,90,70,0.38,80
25-03-2013,81,60,0,70.5
26-03-2013,68,49,0,58.5
27-03-2013,68,45,0,56.5
28-03-2013,70,47,0,58.5
29-03-2013,75,51,0,63
30-03-2013,74,55,0,64.5
31-03-2013,80,57,0,68.5
01-04-2013,88,69,0,78.5
02-04-2013,82,64,0,73
03-04-2013,83,72,0,77.5
04-04-2013,84,68,1.54,76
05-04-2013,72,65,0.38,68.5
06-04-2013,79,58,0,68.5
07-04-2013,79,70,0,74.5
08-04-2013,80,61,0,70.5
09-04-2013,81,73,0,77
10-04-2013,83,73,0,78
11-04-2013,83,75,0,79
12-04-2013,88,75,0.02,81.5
13-04-2013,86,72,0.32,79
14-04-2013,85,73,0,79
15-04-2013,88,70,1.04,79
16-04-2013,84,70,0.01,77
17-04-2013,82,74,0,78
18-04-2013,84,75,0,79.5
19-04-2013,86,77,0.02,81.5
20-04-2013,85,72,0.57,78.5
21-04-2013,83,71,0,77
22-04-2013,81,71,0.02,76
23-04-2013,82,67,0,74.5
24-04-2013,81,72,0,76.5
25-04-2013,81,72,0,76.5
26-04-2013,82,70,0,76
27-04-2013,81,73,0,77
28-04-2013,82,73,0,77.5
29-04-2013,84,74,0,79
30-04-2013,81,69,1.2,75
01-05-2013,82,68,0.85,75
02-05-2013,77,69,2.41,73
03-05-2013,84,67,0.54,75.5
04-05-2013,85,66,0,75.5
05-05-2013,79,65,0,72
06-05-2013,81,58,0,69.5
07-05-2013,82,60,0,71
08-05-2013,83,60,0,71.5
09-05-2013,85,64,0,74.5
10-05-2013,86,75,0.01,80.5
11-05-2013,87,71,1.02,79
12-05-2013,87,70,0.44,78.5
13-05-2013,86,70,0,78
14-05-2013,80,72,0,76
15-05-2013,81,73,0,77
16-05-2013,81,70,0,75.5
17-05-2013,82,69,0.08,75.5
18-05-2013,84,72,0,78
19-05-2013,84,74,0,79
20-05-2013,80,68,6.77,74
21-05-2013,81,68,0.92,74.5
22-05-2013,82,73,0.16,77.5
23-05-2013,87,72,0,79.5
24-05-2013,88,72,0,80
25-05-2013,83,75,0,79
26-05-2013,83,73,0,78
27-05-2013,84,75,0,79.5
28-05-2013,83,73,0.21,78
29-05-2013,80,71,1.55,75.5
30-05-2013,81,73,0.14,77
31-05-2013,83,74,0.57,78.5
01-06-2013,82,72,0.11,77
02-06-2013,85,70,0,77.5
03-06-2013,82,72,1.21,77
04-06-2013,81,72,0.01,76.5
05-06-2013,80,76,0.02,78
06-06-2013,83,70,1.35,76.5
07-06-2013,86,70,0.54,78
08-06-2013,80,70,2.95,75
09-06-2013,84,74,0.13,79
10-06-2013,86,76,0,81
11-06-2013,86,78,0,82
12-06-2013,85,74,0,79.5
13-06-2013,87,72,0.31,79.5
14-06-2013,88,72,0.02,80
15-06-2013,87,71,0,79
16-06-2013,88,76,0,82
17-06-2013,90,77,0,83.5
18-06-2013,90,77,0,83.5
19-06-2013,91,78,0,84.5
20-06-2013,91,76,0,83.5
21-06-2013,90,77,0,83.5
22-06-2013,89,80,0,84.5
23-06-2013,89,80,0.11,84.5
24-06-2013,89,82,0,85.5
25-06-2013,90,81,0,85.5
26-06-2013,89,79,0.92,84
27-06-2013,89,74,1.68,81.5
28-06-2013,91,75,1.54,83
29-06-2013,92,74,0.48,83
30-06-2013,92,75,1.35,83.5
01-07-2013,90,78,0.01,84
02-07-2013,89,78,0,83.5
03-07-2013,89,77,0.5,83
04-07-2013,89,80,0.16,84.5
05-07-2013,89,78,0.27,83.5
06-07-2013,90,81,0.09,85.5
07-07-2013,90,81,0,85.5
08-07-2013,89,81,0,85
09-07-2013,87,77,0.12,82
10-07-2013,87,74,0.21,80.5
11-07-2013,90,78,0,84
12-07-2013,91,75,1.35,83
13-07-2013,87,75,1.08,81
14-07-2013,88,75,0.12,81.5
15-07-2013,87,75,0.06,81
16-07-2013,85,74,0.85,79.5
17-07-2013,84,77,0.03,80.5
18-07-2013,84,74,0.57,79
19-07-2013,87,75,0,81
20-07-2013,86,79,0.02,82.5
21-07-2013,90,77,0.08,83.5
22-07-2013,92,78,0,85
23-07-2013,93,79,0.07,86
24-07-2013,94,78,0,86
25-07-2013,94,78,0,86
26-07-2013,93,80,0,86.5
27-07-2013,90,77,0.14,83.5
28-07-2013,87,76,0.11,81.5
29-07-2013,91,76,0,83.5
30-07-2013,91,79,0,85
31-07-2013,91,83,0,87
01-08-2013,91,82,0,86.5
02-08-2013,91,76,0.22,83.5
03-08-2013,86,76,0.09,81
